gene_id,Chr,Product,Name,wt_TPM,lim_TPM
BBFGCJEA_02270,ec_contig_16,Ribosomal protein uS12 methylthiotransferase RimO,rimO,22.7635,0.705586
BBFGCJEA_02271,ec_contig_16,hypothetical protein,,25.7613,0.703993
BBFGCJEA_02272,ec_contig_16,putative cyclic di-GMP phosphodiesterase PdeI,pdeI,17.5131,0.23898
BBFGCJEA_02273,ec_contig_16,Glutathione transport system permease protein GsiD,gsiD,25.9066,1.72349
BBFGCJEA_02274,ec_contig_16,Glutathione transport system permease protein GsiC,gsiC,21.3868,1.70664
BBFGCJEA_02275,ec_contig_16,Glutathione-binding protein GsiB,gsiB,29.7467,5.73888
BBFGCJEA_02276,ec_contig_16,Glutathione import ATP-binding protein GsiA,gsiA,39.9627,7.11701
BBFGCJEA_02277,ec_contig_16,Isoaspartyl peptidase,iaaA,54.9679,14.4506
BBFGCJEA_02278,ec_contig_16,Molybdopterin molybdenumtransferase,moeA,16.9497,2.60395
BBFGCJEA_02279,ec_contig_16,Molybdopterin-synthase adenylyltransferase,moeB,15.8822,2.59475
BBFGCJEA_02280,ec_contig_16,Fructose-6-phosphate aldolase 1,fsaA,3.81553,1.46762
BBFGCJEA_02281,ec_contig_16,Isethionate sulfite-lyase activating enzyme,islB_2,0.709515,0.249495
BBFGCJEA_02282,ec_contig_16,putative dehydratase YbiW,ybiW,3.06876,0.999826
BBFGCJEA_02283,ec_contig_16,Sugar phosphatase YbiV,ybiV,20.4066,3.53146
BBFGCJEA_02284,ec_contig_16,putative protein YbiU,ybiU,7.43012,1.15288
BBFGCJEA_02285,ec_contig_16,putative ATP-binding protein YbiT,ybiT,52.4813,2.58422
BBFGCJEA_02286,ec_contig_16,putative L%2CD-transpeptidase YbiS,ybiS,66.7737,5.24184
BBFGCJEA_02287,ec_contig_16,Inner membrane protein YbiR,ybiR,20.4339,1.23744
BBFGCJEA_02288,ec_contig_16,Transcriptional regulator MntR,mntR,27.0791,2.31903
BBFGCJEA_02289,ec_contig_16,Small protein MntS,mntS,60.1628,23.2089
BBFGCJEA_02290,ec_contig_16,Phosphoethanolamine transferase OpgE,opgE_1,7.30292,1.06319
BBFGCJEA_02291,ec_contig_16,Outer membrane protein X,ompX,734.9,98.6376
BBFGCJEA_02292,ec_contig_16,Threonine/homoserine exporter RhtA,rhtA,4.75714,1.22219
BBFGCJEA_02293,ec_contig_16,DNA protection during starvation protein,dps,117.928,46.1121
BBFGCJEA_02294,ec_contig_16,Glutamine-binding periplasmic protein,glnH,118.231,6.91372
BBFGCJEA_02295,ec_contig_16,Glutamine transport system permease protein GlnP,glnP,55.2603,4.42287
BBFGCJEA_02296,ec_contig_16,Glutamine transport ATP-binding protein GlnQ,glnQ_1,59.583,2.74341
BBFGCJEA_02297,ec_contig_16,Moderate conductance mechanosensitive channel YbiO,ybiO,4.98705,1.52992
BBFGCJEA_02298,ec_contig_16,Ribosomal RNA large subunit methyltransferase F,rlmF,16.6914,1.73597
BBFGCJEA_02299,ec_contig_16,putative protein McbA,mcbA,3.38761,208.63
BBFGCJEA_02300,ec_contig_16,Catecholate siderophore receptor Fiu,fiu,23.3983,0.721274
BBFGCJEA_02301,ec_contig_16,PKHD-type hydroxylase,,10.2243,2.0514
BBFGCJEA_02302,ec_contig_16,putative protein YbiI,ybiI,9.29054,8.12962
BBFGCJEA_02303,ec_contig_16,Multiple stress resistance protein BhsA,bhsA_2,35.5699,235.156
BBFGCJEA_02304,ec_contig_16,Hydroxycarboxylate dehydrogenase B,hcxB,87.046,2.99808
BBFGCJEA_02305,ec_contig_16,putative protein YbiB,ybiB,21.6272,3.38101
BBFGCJEA_02306,ec_contig_16,ATP-dependent DNA helicase DinG,dinG,5.86607,1.1296
BBFGCJEA_02307,ec_contig_16,N-glycosidase YbiA,ybiA,1.36445,0.415825
BBFGCJEA_02308,ec_contig_16,ATP-dependent RNA helicase RhlE,rhlE,11.7853,0.767677
BBFGCJEA_02309,ec_contig_16,HTH-type transcriptional dual regulator CecR,cecR,14.3998,2.61747
BBFGCJEA_02310,ec_contig_16,hypothetical protein,,8.28535,0.488469
BBFGCJEA_02311,ec_contig_16,putative multidrug ABC transporter ATP-binding protein YbhF,ybhF,4.87809,0.60327
BBFGCJEA_02312,ec_contig_16,putative multidrug ABC transporter permease YbhS,ybhS,3.09709,0.528032
BBFGCJEA_02313,ec_contig_16,putative multidrug ABC transporter permease YbhR,ybhR,3.79384,0.236649
BBFGCJEA_02314,ec_contig_16,Inner membrane protein YbhQ,ybhQ,46.3117,11.3821
BBFGCJEA_02315,ec_contig_16,hypothetical protein,,6.28507,2.30832
BBFGCJEA_02316,ec_contig_16,Cardiolipin synthase B,clsB,6.52564,1.38608
BBFGCJEA_02317,ec_contig_16,Inner membrane protein YbhN,ybhN,2.2584,0.508376
BBFGCJEA_02318,ec_contig_16,hypothetical protein,,2.68304,1.10071
BBFGCJEA_02319,ec_contig_16,Inner membrane protein YbhL,ybhL,95.4536,69.2216
BBFGCJEA_02320,ec_contig_16,Molybdopterin synthase catalytic subunit,moaE,36.9215,4.37856
BBFGCJEA_02321,ec_contig_16,Molybdopterin synthase sulfur carrier subunit,moaD,136.878,18.8643
BBFGCJEA_02322,ec_contig_16,Cyclic pyranopterin monophosphate synthase,moaC,40.4787,5.31332
BBFGCJEA_02323,ec_contig_16,Molybdenum cofactor biosynthesis protein B,moaB,60.0838,12.4748
BBFGCJEA_02324,ec_contig_16,GTP 3'%2C8-cyclase,moaA,46.9123,14.9697
BBFGCJEA_02325,ec_contig_16,Putative gluconeogenesis factor,ybhK,26.3974,3.54069
BBFGCJEA_02326,ec_contig_16,UvrABC system protein B,uvrB,17.6488,6.14484
BBFGCJEA_02327,ec_contig_16,ATP-dependent dethiobiotin synthetase BioD 1,bioD1_2,16.0836,0.496782
BBFGCJEA_02328,ec_contig_16,Malonyl-[acyl-carrier protein] O-methyltransferase,bioC_1,25.1124,0.396024
BBFGCJEA_02329,ec_contig_16,8-amino-7-oxononanoate synthase,bioF,33.5336,1.23127
BBFGCJEA_02330,ec_contig_16,Biotin synthase,bioB,18.9215,0.503304
BBFGCJEA_02331,ec_contig_16,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase,bioA,16.4115,0.406155
BBFGCJEA_02332,ec_contig_16,hypothetical protein,,51.0254,24.4788
BBFGCJEA_02333,ec_contig_16,Putative acyl-CoA thioester hydrolase YbhC,ybhC,69.2045,3.35186
BBFGCJEA_02334,ec_contig_16,3-isopropylmalate dehydratase large subunit,leuC_1,2.08468,0.248172
BBFGCJEA_02335,ec_contig_16,Inner membrane protein YbhI,ybhI,0.548064,0.23488
BBFGCJEA_02336,ec_contig_16,Putative isomerase YbhH,ybhH,0.326536,0.0710812
BBFGCJEA_02337,ec_contig_16,DNA-binding transcriptional dual regulator OxyR,oxyR_2,1.44169,0.431517
BBFGCJEA_02338,ec_contig_16,6-phosphogluconolactonase,pgl,33.6592,3.94533
BBFGCJEA_02339,ec_contig_16,Pyridoxal phosphate phosphatase YbhA,ybhA,13.3746,1.18807
BBFGCJEA_02340,ec_contig_16,Vitamin B12 import ATP-binding protein BtuD,btuD_2,14.75,2.15569
BBFGCJEA_02341,ec_contig_16,Molybdenum transport system permease protein ModB,modB,14.0954,1.73562
BBFGCJEA_02342,ec_contig_16,Molybdate-binding protein ModA,modA,19.8322,2.03077
BBFGCJEA_02343,ec_contig_16,Multidrug efflux pump accessory protein AcrZ,acrZ,636.763,63.8708
BBFGCJEA_02344,ec_contig_16,DNA-binding transcriptional dual regulator ModE,modE,11.2373,0.996083
BBFGCJEA_02345,ec_contig_16,ABC transporter ATP-binding protein ModF,modF,49.7205,1.04168
BBFGCJEA_02346,ec_contig_16,UDP-glucose 4-epimerase,galE,22.604,1.21436
BBFGCJEA_02347,ec_contig_16,Galactose-1-phosphate uridylyltransferase,galT,17.5463,0.679142
BBFGCJEA_02348,ec_contig_16,Galactokinase,galK,21.3752,5.01596
BBFGCJEA_02349,ec_contig_16,Aldose 1-epimerase,galM,46.124,4.60164
BBFGCJEA_02350,ec_contig_16,2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase,gpmA,526.102,48.3583
BBFGCJEA_02351,ec_contig_16,Phospho-2-dehydro-3-deoxyheptonate aldolase%2C Phe-sensitive,aroG,229.298,13.9675
BBFGCJEA_02352,ec_contig_16,hypothetical protein,,17.3404,9.33151
BBFGCJEA_02353,ec_contig_16,Zinc transporter ZitB,zitB,20.2061,6.55521
BBFGCJEA_02354,ec_contig_16,Nicotinamide riboside transporter PnuC,pnuC,73.1005,34.0977
BBFGCJEA_02355,ec_contig_16,Quinolinate synthase,nadA,44.627,38.7506
BBFGCJEA_02356,ec_contig_16,,,533.86,2725.57
BBFGCJEA_02357,ec_contig_16,,,817.917,976.971
BBFGCJEA_02358,ec_contig_16,,,530.628,850.91
BBFGCJEA_02359,ec_contig_16,,,2732.96,3687.77
BBFGCJEA_02360,ec_contig_16,,,957.845,1388.15
BBFGCJEA_02361,ec_contig_16,,,3368.94,3823.19
BBFGCJEA_02362,ec_contig_16,,,1920.86,1789.96
BBFGCJEA_02363,ec_contig_16,Cell division coordinator CpoB,cpoB,391.133,33.3133
BBFGCJEA_02364,ec_contig_16,Peptidoglycan-associated lipoprotein,pal,253.6,19.5008
BBFGCJEA_02365,ec_contig_16,Tol-Pal system protein TolB,tolB,224.745,19.7107
BBFGCJEA_02366,ec_contig_16,Tol-Pal system protein TolA,tolA,58.6844,5.14362
BBFGCJEA_02367,ec_contig_16,Tol-Pal system protein TolR,tolR,91.7141,6.89165
BBFGCJEA_02368,ec_contig_16,Tol-Pal system protein TolQ,tolQ,55.4287,3.94224
BBFGCJEA_02369,ec_contig_16,Acyl-CoA thioester hydrolase YbgC,ybgC,110.308,12.0127
BBFGCJEA_02370,ec_contig_16,hypothetical protein,,58.7271,17.9484
BBFGCJEA_02371,ec_contig_16,Cytochrome bd-I ubiquinol oxidase subunit X,cydX,72.1723,13.4596
BBFGCJEA_02372,ec_contig_16,Cytochrome bd-I ubiquinol oxidase subunit 2,cydB,22.6427,3.61111
BBFGCJEA_02373,ec_contig_16,Cytochrome bd-I ubiquinol oxidase subunit 1,cydA,41.8884,6.36857
BBFGCJEA_02374,ec_contig_16,Mannosylglycerate hydrolase,mngB,2.96512,0.980363
BBFGCJEA_02375,ec_contig_16,PTS system 2-O-alpha-mannosyl-D-glycerate-specific EIIABC component,mngA,0.691835,0.136656
BBFGCJEA_02376,ec_contig_16,Mannosyl-D-glycerate transport/metabolism system repressor MngR,mngR_2,13.3841,1.55287
BBFGCJEA_02377,ec_contig_16,Succinate--CoA ligase [ADP-forming] subunit alpha,sucD,200.744,4.00053
BBFGCJEA_02378,ec_contig_16,Succinate--CoA ligase [ADP-forming] subunit beta,sucC,252.231,3.68791
BBFGCJEA_02379,ec_contig_16,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,sucB,351.121,5.06979
BBFGCJEA_02380,ec_contig_16,2-oxoglutarate dehydrogenase E1 component,sucA,127.814,2.00344
BBFGCJEA_02381,ec_contig_16,Succinate dehydrogenase iron-sulfur subunit,sdhB,324.694,4.22785
BBFGCJEA_02382,ec_contig_16,Succinate dehydrogenase flavoprotein subunit,sdhA,269.161,3.53699
BBFGCJEA_02383,ec_contig_16,Succinate dehydrogenase hydrophobic membrane anchor subunit,sdhD,133.81,2.04328
BBFGCJEA_02384,ec_contig_16,Succinate dehydrogenase cytochrome b556 subunit,sdhC,265.492,7.11523
BBFGCJEA_02385,ec_contig_16,Protein YbgU,ybgU,1912.73,157.321
BBFGCJEA_02386,ec_contig_16,Citrate synthase,gltA,232.403,32.0321
BBFGCJEA_02387,ec_contig_16,putative fimbrial-like protein YbgD,ybgD_1,0.779687,0.33002
BBFGCJEA_02388,ec_contig_16,Outer membrane usher protein PapC,papC_3,0.491604,0.168165
BBFGCJEA_02389,ec_contig_16,Chaperone protein PapD,papD_1,3.26795,1.54009
BBFGCJEA_02390,ec_contig_16,hypothetical protein,,4.55588,1.26862
BBFGCJEA_02391,ec_contig_16,hypothetical protein,,7.76448,0.679142
BBFGCJEA_02392,ec_contig_16,Endonuclease 8,nei,14.7919,1.13407
BBFGCJEA_02393,ec_contig_16,5-oxoprolinase subunit A,pxpA,28.6034,4.6844
BBFGCJEA_02394,ec_contig_16,5-oxoprolinase subunit C,pxpC,39.3541,3.32928
BBFGCJEA_02395,ec_contig_16,5-oxoprolinase subunit B,pxpB,29.1955,3.81648
BBFGCJEA_02396,ec_contig_16,GTP cyclohydrolase 1 type 2 ,ybgI,74.8358,10.8148
BBFGCJEA_02397,ec_contig_16,Dipeptide permease D,dtpD,13.6224,1.94445
BBFGCJEA_02398,ec_contig_16,Deoxyribodipyrimidine photo-lyase,phrB,6.19629,1.63517
BBFGCJEA_02399,ec_contig_16,hypothetical protein,,6.21227,4.69638
BBFGCJEA_02400,ec_contig_16,ISAs1 family transposase ISEc5,,0.83801,0.14734
BBFGCJEA_02401,ec_contig_16,ISAs1 family transposase ISEc1,,0.988052,0.071694
BBFGCJEA_02402,ec_contig_16,ISAs1 family transposase ISEc1,,0.866828,0.293524
BBFGCJEA_02403,ec_contig_16,hypothetical protein,,3.36086,0.656566
BBFGCJEA_02404,ec_contig_16,hypothetical protein,,3.64805,1.53977
BBFGCJEA_02405,ec_contig_16,hypothetical protein,,3.15451,1.9456
BBFGCJEA_02406,ec_contig_16,Protein RhsC,rhsC_2,2.11988,0.606784
BBFGCJEA_02407,ec_contig_16,hypothetical protein,,175.48,57.3116
BBFGCJEA_02408,ec_contig_16,Potassium-transporting ATPase potassium-binding subunit,kdpA,0.396131,0.156493
BBFGCJEA_02409,ec_contig_16,Potassium-transporting ATPase ATP-binding subunit,kdpB,1.24659,0.182647
BBFGCJEA_02410,ec_contig_16,Potassium-transporting ATPase KdpC subunit,kdpC,6.98657,1.24094
BBFGCJEA_02411,ec_contig_16,Sensor protein KdpD,kdpD,11.3974,3.0943
BBFGCJEA_02412,ec_contig_16,KDP operon transcriptional regulatory protein KdpE,kdpE,12.3163,3.14629
BBFGCJEA_02413,ec_contig_16,hypothetical protein,,0.66636,0.290111
BBFGCJEA_02414,ec_contig_16,Inducible ornithine decarboxylase,speF,1.36259,0.170188
BBFGCJEA_02415,ec_contig_16,Putrescine transporter PotE,potE,3.68402,0.595386
BBFGCJEA_02416,ec_contig_16,hypothetical protein,,2.68992,0.534632
BBFGCJEA_02417,ec_contig_16,hypothetical protein,,2.53044,0.756046
BBFGCJEA_02418,ec_contig_16,Phosphoglucomutase,pgm,59.4173,6.49965
BBFGCJEA_02419,ec_contig_16,Negative modulator of initiation of replication,seqA,70.9365,9.87014
BBFGCJEA_02420,ec_contig_16,Esterase YbfF,ybfF,11.044,1.95682
BBFGCJEA_02421,ec_contig_16,putative protein YbfE,ybfE,16.847,1.03097
BBFGCJEA_02422,ec_contig_16,Flavodoxin 1,fldA,310.956,24.3857
BBFGCJEA_02423,ec_contig_16,Ferric uptake regulation protein,fur,220.986,26.5403
BBFGCJEA_02424,ec_contig_16,putative lipoprotein ChiQ,chiQ,12.1674,1.14447
BBFGCJEA_02425,ec_contig_16,Chitoporin,chiP,0.76805,0.132993
BBFGCJEA_02426,ec_contig_16,Glutamine--tRNA ligase,glnS,72.3381,4.29311
BBFGCJEA_02427,ec_contig_16,hypothetical protein,,47.9222,12.4748
BBFGCJEA_02428,ec_contig_16,PTS system N-acetylglucosamine-specific EIICBA component,nagE,13.6235,0.903411
BBFGCJEA_02429,ec_contig_16,Glucosamine-6-phosphate deaminase,nagB_1,25.6026,22.52
BBFGCJEA_02430,ec_contig_16,N-acetylglucosamine-6-phosphate deacetylase,nagA,76.5874,5.83024
BBFGCJEA_02431,ec_contig_16,DNA-binding transcriptional dual regulator NagC,nagC,38.6405,4.96538
BBFGCJEA_02432,ec_contig_16,Ribonucleotide monophosphatase NagD,nagD,64.4174,6.36163
BBFGCJEA_02433,ec_contig_16,Asparagine synthetase B [glutamine-hydrolyzing],asnB,64.1956,93.1673
BBFGCJEA_02434,ec_contig_16,,,4732.77,2281.42
BBFGCJEA_02435,ec_contig_16,,,19318.4,798.238
BBFGCJEA_02436,ec_contig_16,,,5433.36,8935.92
BBFGCJEA_02437,ec_contig_16,,,2545.09,4201.0
BBFGCJEA_02438,ec_contig_16,,,2247.09,2456.88
BBFGCJEA_02439,ec_contig_16,,,15792.8,25057.3
BBFGCJEA_02440,ec_contig_16,,,13571.6,24415.6
BBFGCJEA_02441,ec_contig_16,3-demethoxyubiquinol 3-hydroxylase,ubiF,26.5233,5.88732
BBFGCJEA_02442,ec_contig_16,tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase,miaB,61.702,3.41414
BBFGCJEA_02443,ec_contig_16,PhoH-like protein,ybeZ,47.1873,13.549
BBFGCJEA_02444,ec_contig_16,Endoribonuclease YbeY,ybeY,91.5757,19.5118
BBFGCJEA_02445,ec_contig_16,Magnesium and cobalt efflux protein CorC,corC,72.8422,8.08943
BBFGCJEA_02446,ec_contig_16,Apolipoprotein N-acyltransferase,lnt,23.9856,4.10962
BBFGCJEA_02447,ec_contig_16,IS5 family transposase IS5,,20.0036,4.00566
BBFGCJEA_02448,ec_contig_16,Glutamate/aspartate import solute-binding protein,gltI,58.9551,7.78128
BBFGCJEA_02449,ec_contig_16,Glutamate/aspartate import permease protein GltJ,gltJ,30.261,3.73738
BBFGCJEA_02450,ec_contig_16,Glutamate/aspartate import permease protein GltK,gltK,30.964,2.99394
BBFGCJEA_02451,ec_contig_16,Glutamate transport ATP-binding protein GluA,gluA,12.2801,0.979423
BBFGCJEA_02452,ec_contig_16,Pyrimidine-specific ribonucleoside hydrolase RihA,rihA,13.0935,1.83923
BBFGCJEA_02453,ec_contig_16,molecular chaperone HscC,hscC,2.29287,0.649494
BBFGCJEA_02454,ec_contig_16,hypothetical protein,,3.90729,0.695906
BBFGCJEA_02455,ec_contig_16,hypothetical protein,,0.901926,0.211437
BBFGCJEA_02456,ec_contig_16,Sel1-repeat-containing protein YbeT,ybeT,2.96492,0.944036
BBFGCJEA_02457,ec_contig_16,hypothetical protein,,1.7543,0.943469
BBFGCJEA_02458,ec_contig_16,hypothetical protein,,0.555031,0.105718
BBFGCJEA_02459,ec_contig_16,Secretory immunoglobulin A-binding protein EsiB,esiB,3.51577,1.10972
BBFGCJEA_02460,ec_contig_16,hypothetical protein,,28.4247,10.0728
BBFGCJEA_02461,ec_contig_16,Leucine--tRNA ligase,leuS,55.7666,5.27388
BBFGCJEA_02462,ec_contig_16,LPS-assembly lipoprotein LptE,lptE,51.4413,5.91586
BBFGCJEA_02463,ec_contig_16,DNA polymerase III subunit delta,holA,29.5578,2.93737
BBFGCJEA_02464,ec_contig_16,Nicotinate-nucleotide adenylyltransferase,nadD,9.06659,0.641226
BBFGCJEA_02465,ec_contig_16,Adenosylcobalamin/alpha-ribazole phosphatase,cobC,8.50776,0.611508
BBFGCJEA_02466,ec_contig_16,Ribosomal silencing factor RsfS,rsfS,197.717,6.70812
BBFGCJEA_02467,ec_contig_16,Ribosomal RNA large subunit methyltransferase H,rlmH,55.8376,1.11953
BBFGCJEA_02468,ec_contig_16,peptidoglycan DD-transpeptidase MrdA,mdrA,37.8991,0.865756
BBFGCJEA_02469,ec_contig_16,Peptidoglycan glycosyltransferase MrdB,mrdB,45.4572,2.8581
BBFGCJEA_02470,ec_contig_16,Endolytic peptidoglycan transglycosylase RlpA,rlpA,68.3128,7.62919
BBFGCJEA_02471,ec_contig_16,D-alanyl-D-alanine carboxypeptidase DacA,dacA,62.9497,3.23528
BBFGCJEA_02472,ec_contig_16,hypothetical protein,,18.3271,17.1528
BBFGCJEA_02473,ec_contig_16,Octanoyltransferase,lipB,8.14846,0.524639
BBFGCJEA_02474,ec_contig_16,putative HTH-type transcriptional regulator YbdO,ybdO_1,5.22611,1.84375
BBFGCJEA_02475,ec_contig_16,Lipoyl synthase,lipA,29.162,5.38507
BBFGCJEA_02476,ec_contig_16,Sec-independent protein translocase protein TatE,tatE,27.6904,23.4819
BBFGCJEA_02477,ec_contig_16,Deaminated glutathione amidase,ybeM_1,4.09336,1.9243
BBFGCJEA_02478,ec_contig_16,Deaminated glutathione amidase,ybeM_2,3.98564,2.46212
BBFGCJEA_02479,ec_contig_16,Fluoride-specific ion channel FluC,fluC,8.31463,2.1441
BBFGCJEA_02480,ec_contig_16,Cold shock-like protein CspE,cspE,2946.16,1198.29
BBFGCJEA_02481,ec_contig_16,Lipid A palmitoyltransferase PagP,pagP,3.45856,1.26749
BBFGCJEA_02482,ec_contig_16,Anaerobic C4-dicarboxylate transporter DcuC,dcuC,2.33906,0.810049
BBFGCJEA_02483,ec_contig_16,Transcriptional regulatory protein DpiA,dpiA,4.43597,0.934233
BBFGCJEA_02484,ec_contig_16,Sensor histidine kinase DpiB,dpiB,3.50859,0.563958
BBFGCJEA_02485,ec_contig_16,[Citrate [pro-3S]-lyase] ligase,citC,0.718946,0.989499
BBFGCJEA_02486,ec_contig_16,Citrate lyase acyl carrier protein,citD,0.165388,0.126008
BBFGCJEA_02487,ec_contig_16,Citrate lyase subunit beta,citE,1.08075,0.288196
BBFGCJEA_02488,ec_contig_16,Citrate lyase alpha chain,citF,0.224294,0.0488249
BBFGCJEA_02489,ec_contig_16,Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase,citX,1.9132,0.135595
BBFGCJEA_02490,ec_contig_16,2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase,citG,2.62645,0.42576
BBFGCJEA_02491,ec_contig_16,L-tartrate/succinate antiporter,ttdT_1,0.989787,0.178941
BBFGCJEA_02492,ec_contig_16,Ribonuclease I,rna,23.4341,5.4722
BBFGCJEA_02493,ec_contig_16,Regulator of nucleoside diphosphate kinase,rnk,20.7357,1.36585
BBFGCJEA_02494,ec_contig_16,Protein YldA,yldA,10.6427,4.57408
BBFGCJEA_02495,ec_contig_16,Glutathione-independent formaldehyde dehydrogenase,yycR,2.91391,0.906157
BBFGCJEA_02496,ec_contig_16,Universal stress protein UP12,uspG,29.2546,14.5684
BBFGCJEA_02497,ec_contig_16,Alkyl hydroperoxide reductase subunit F,ahpF,96.4247,141.818
BBFGCJEA_02498,ec_contig_16,Alkyl hydroperoxide reductase C,ahpC,673.27,197.274
BBFGCJEA_02499,ec_contig_16,Thiol:disulfide interchange protein DsbG,dsbG,8.28535,3.30656
BBFGCJEA_02500,ec_contig_16,putative HTH-type transcriptional regulator YbdO,ybdO_2,5.68446,3.02544
BBFGCJEA_02501,ec_contig_16,hypothetical protein,,1.14654,0.245204
BBFGCJEA_02502,ec_contig_16,putative protein YbdM,ybdM,4.63914,0.831651
BBFGCJEA_02503,ec_contig_16,Methionine aminotransferase,ybdL,14.3638,1.0315
BBFGCJEA_02504,ec_contig_16,Hydroxycarboxylate dehydrogenase A,hcxA,15.6066,2.16504
BBFGCJEA_02505,ec_contig_16,hypothetical protein,,40.6855,6.04837
BBFGCJEA_02506,ec_contig_16,Peptide transporter CstA,cstA,31.9072,1.24392
BBFGCJEA_02507,ec_contig_16,Proofreading thioesterase EntH,entH,16.7294,0.903968
BBFGCJEA_02508,ec_contig_16,2%2C3-dihydro-2%2C3-dihydroxybenzoate dehydrogenase,entA,27.9795,1.25249
BBFGCJEA_02509,ec_contig_16,Enterobactin synthase component B,entB,16.7169,0.697889
BBFGCJEA_02510,ec_contig_16,Enterobactin synthase component E,entE,18.6602,0.743375
BBFGCJEA_02511,ec_contig_16,Isochorismate synthase EntC,entC,30.9299,1.46387
BBFGCJEA_02512,ec_contig_16,Ferric enterobactin-binding periplasmic protein FepB,fepB,19.5301,3.3631
BBFGCJEA_02513,ec_contig_16,Enterobactin exporter EntS,entS,21.3012,0.807718
BBFGCJEA_02514,ec_contig_16,Ferric enterobactin transport system permease protein FepD,fepD,16.6422,1.19162
BBFGCJEA_02515,ec_contig_16,Ferric enterobactin transport system permease protein FepG,fepG,14.5926,0.527633
BBFGCJEA_02516,ec_contig_16,Ferric enterobactin transport ATP-binding protein FepC,fepC,6.38082,0.137589
BBFGCJEA_02517,ec_contig_16,Ferric enterobactin transport protein FepE,fepE,1.16953,0.297018
BBFGCJEA_02518,ec_contig_16,Enterobactin synthase component F,entF,12.1978,2.0727
BBFGCJEA_02519,ec_contig_16,Enterobactin biosynthesis protein YbdZ,ybdZ,31.2889,8.20258
BBFGCJEA_02520,ec_contig_16,Iron(III) enterobactin esterase,fes,11.6166,5.72408
BBFGCJEA_02521,ec_contig_16,Ferrienterobactin receptor,fepA,19.8366,0.818291
BBFGCJEA_02522,ec_contig_16,Enterobactin synthase component D,entD,12.9403,3.3199
BBFGCJEA_02523,ec_contig_16,hypothetical protein,,30.3083,2.6542
BBFGCJEA_02524,ec_contig_16,IS4 family transposase IS421,,27.3185,9.24679
BBFGCJEA_02525,ec_contig_16,hypothetical protein,,1015.25,389.836
BBFGCJEA_02526,ec_contig_16,Putative glutamate--cysteine ligase 2,ybdK,4.34576,3.41133
BBFGCJEA_02527,ec_contig_16,hypothetical protein,,30.9714,3.30656
BBFGCJEA_02528,ec_contig_16,hypothetical protein,,16.44,4.56394
BBFGCJEA_02529,ec_contig_16,Oxygen-insensitive NAD(P)H nitroreductase,nfsB,117.656,6.58072
BBFGCJEA_02530,ec_contig_16,Mechanosensing system component YbdG,ybdG,16.9245,2.00916
BBFGCJEA_02531,ec_contig_16,Phenylalanine-specific permease,pheP,22.7052,1.33173
BBFGCJEA_02532,ec_contig_16,Cu(+)/Ag(+) efflux RND transporter permease subunit SilA,silA,3.40592,0.178551
BBFGCJEA_02533,ec_contig_16,Cation efflux system protein CusB,cusB,9.4709,0.152877
BBFGCJEA_02534,ec_contig_16,Cation efflux system protein CusF,cusF,12.5382,0.449541
BBFGCJEA_02535,ec_contig_16,Cation efflux system protein CusC,cusC_2,15.9623,0.463037
BBFGCJEA_02536,ec_contig_16,Transcriptional regulatory protein CusR,cusR,35.6194,2.40741
BBFGCJEA_02537,ec_contig_16,Sensor histidine kinase CusS,cusS,9.82065,0.778051
BBFGCJEA_02538,ec_contig_16,hypothetical protein,,4.70791,1.204
BBFGCJEA_02539,ec_contig_16,Bacteriophage adsorption protein A,nfrA,4.17184,0.767871
