gene_id,Chr,Reads,TPM,Name,Product
BBFGCJEA_02827,ec_contig_16,78,1.38517,yagG,Putative glycoside/cation symporter YagG
BBFGCJEA_02828,ec_contig_16,139,1.73468,yagF,D-xylonate dehydratase YagF
BBFGCJEA_02829,ec_contig_16,156,4.21494,yagE,Putative 2-dehydro-3-deoxy-D-gluconate aldolase YagE
BBFGCJEA_02830,ec_contig_16,27,0.580161,,IS481 family transposase ISEc19
BBFGCJEA_02831,ec_contig_16,340,23.7904,yfjZ_1,Antitoxin YfjZ
BBFGCJEA_02832,ec_contig_16,319,23.1112,,IS3 family transposase ISEhe3
BBFGCJEA_02833,ec_contig_16,116,10.3224,,IS1 family transposase IS1D
BBFGCJEA_02834,ec_contig_16,132,8.57656,,IS1 family transposase IS1R
BBFGCJEA_02835,ec_contig_16,35,2.36806,,hypothetical protein
BBFGCJEA_02836,ec_contig_16,118,2.768,ugpC_1,sn-glycerol-3-phosphate import ATP-binding protein UgpC
BBFGCJEA_02837,ec_contig_16,571,15.0309,mmuM,Homocysteine S-methyltransferase
BBFGCJEA_02838,ec_contig_16,584,10.0442,rocC,Amino-acid permease RocC
BBFGCJEA_02840,ec_contig_16,873,21.8563,,IS5 family transposase IS5
BBFGCJEA_02841,ec_contig_16,208,4.45769,ltrA,Group II intron-encoded protein LtrA
BBFGCJEA_02842,ec_contig_16,58,5.93537,,hypothetical protein
BBFGCJEA_02843,ec_contig_16,663,14.1349,,IS30 family transposase IS30
BBFGCJEA_02844,ec_contig_16,204,13.578,,hypothetical protein
BBFGCJEA_02845,ec_contig_16,99,2.71975,perR,HTH-type transcriptional regulator PerR
BBFGCJEA_02846,ec_contig_16,151,4.29234,era_1,GTPase Era
BBFGCJEA_02847,ec_contig_16,115,3.43603,,hypothetical protein
BBFGCJEA_02848,ec_contig_16,39,1.11637,,hypothetical protein
BBFGCJEA_02849,ec_contig_16,169,8.86894,,hypothetical protein
BBFGCJEA_02850,ec_contig_16,30,3.07002,,hypothetical protein
BBFGCJEA_02851,ec_contig_16,98,5.24378,klcA_1,Antirestriction protein KlcA
BBFGCJEA_02852,ec_contig_16,24,1.23573,,hypothetical protein
BBFGCJEA_02853,ec_contig_16,13,1.43821,,hypothetical protein
BBFGCJEA_02854,ec_contig_16,21,1.6219,yafW,Antitoxin YafW
BBFGCJEA_02855,ec_contig_16,33,2.36984,ykfI,Toxin YkfI
BBFGCJEA_02856,ec_contig_16,245,57.307,,hypothetical protein
BBFGCJEA_02857,ec_contig_16,4939,1596.09,,
BBFGCJEA_02858,ec_contig_16,1780,34.8621,proA,Gamma-glutamyl phosphate reductase
BBFGCJEA_02859,ec_contig_16,4150,92.323,proB,Glutamate 5-kinase
BBFGCJEA_02860,ec_contig_16,95,2.20948,phoE,Outer membrane porin PhoE
BBFGCJEA_02861,ec_contig_16,8904,543.989,crl,Sigma factor-binding protein Crl
BBFGCJEA_02862,ec_contig_16,1256,24.7771,frsA,Esterase FrsA
BBFGCJEA_02863,ec_contig_16,895,47.8896,gpt,Xanthine-guanine phosphoribosyltransferase
BBFGCJEA_02864,ec_contig_16,5691,95.8654,pepD,Cytosol non-specific dipeptidase
BBFGCJEA_02865,ec_contig_16,27,1.3236,prfH,Peptide chain release factor 
BBFGCJEA_02866,ec_contig_16,17,1.56375,,hypothetical protein
BBFGCJEA_02867,ec_contig_16,24,1.57185,yafP,putative N-acetyltransferase YafP
BBFGCJEA_02868,ec_contig_16,81,4.98589,yafO,mRNA interferase toxin YafO
BBFGCJEA_02869,ec_contig_16,83,6.93364,yafN,Antitoxin YafN
BBFGCJEA_02870,ec_contig_16,187,4.34919,dinB,DNA polymerase IV
BBFGCJEA_02871,ec_contig_16,33,1.27435,lafU,Chemotaxis protein LafU
BBFGCJEA_02872,ec_contig_16,119,1.67969,flhA_2,Flagellar biosynthesis protein FlhA
BBFGCJEA_02873,ec_contig_16,66,3.25496,rayT,REP-associated tyrosine transposase
BBFGCJEA_02874,ec_contig_16,41,1.60601,,hypothetical protein
BBFGCJEA_02875,ec_contig_16,1322,124.4,dinJ,Antitoxin DinJ
BBFGCJEA_02876,ec_contig_16,890,78.346,yafQ,mRNA interferase toxin YafQ
BBFGCJEA_02877,ec_contig_16,2439,80.8396,yafK,Putative L%2CD-transpeptidase YafK
BBFGCJEA_02878,ec_contig_16,711,22.7373,yafJ,Putative glutamine amidotransferase YafJ
BBFGCJEA_02879,ec_contig_16,3316,140.659,gmhA,Phosphoheptose isomerase
BBFGCJEA_02880,ec_contig_16,2152,21.6169,fadE,Acyl-coenzyme A dehydrogenase
BBFGCJEA_02881,ec_contig_16,477,24.7156,ivy,Inhibitor of vertebrate lysozyme
BBFGCJEA_02882,ec_contig_16,588,18.7307,yafV,Omega-amidase YafV
BBFGCJEA_02883,ec_contig_16,26,1.88367,,hypothetical protein
BBFGCJEA_02884,ec_contig_16,10,0.51167,,hypothetical protein
BBFGCJEA_02885,ec_contig_16,27,0.843669,,hypothetical protein
BBFGCJEA_02886,ec_contig_16,23794,7589.4,,
BBFGCJEA_02887,ec_contig_16,999,33.1114,dnaQ,DNA polymerase III subunit epsilon
BBFGCJEA_02888,ec_contig_16,584,30.6477,rnhA,Ribonuclease HI
BBFGCJEA_02889,ec_contig_16,719,24.4243,bioC_2,Malonyl-[acyl-carrier protein] O-methyltransferase
BBFGCJEA_02890,ec_contig_16,871,28.2961,gloB,Hydroxyacylglutathione hydrolase GloB
BBFGCJEA_02891,ec_contig_16,11878,238.923,mltD,Membrane-bound lytic murein transglycosylase D
BBFGCJEA_02892,ec_contig_16,741,29.1652,ycgJ,putative methyltransferase YcgJ
BBFGCJEA_02893,ec_contig_16,950,29.913,,hypothetical protein
BBFGCJEA_02894,ec_contig_16,270,7.24725,crgA,HTH-type transcriptional regulator CrgA
BBFGCJEA_02895,ec_contig_16,158,4.82649,dkgB,Methylglyoxal reductase DkgB
BBFGCJEA_02896,ec_contig_16,28002,8931.6,,
BBFGCJEA_02897,ec_contig_16,14480,4679.35,,
BBFGCJEA_02898,ec_contig_16,24261,7738.36,,
BBFGCJEA_02899,ec_contig_16,165,15.8919,,hypothetical protein
BBFGCJEA_02900,ec_contig_16,588,25.0718,gmhB,D-glycero-beta-D-manno-heptose-1%2C7-bisphosphate 7-phosphatase
BBFGCJEA_02901,ec_contig_16,2719,64.7083,metN,Methionine import ATP-binding protein MetN
BBFGCJEA_02902,ec_contig_16,2621,98.4283,metI,D-methionine transport system permease protein MetI
BBFGCJEA_02903,ec_contig_16,13682,411.804,metQ,D-methionine-binding lipoprotein MetQ
BBFGCJEA_02904,ec_contig_16,244,14.7967,rcsF,Outer membrane lipoprotein RcsF
BBFGCJEA_02905,ec_contig_16,445,15.4368,trmO,tRNA (adenine(37)-N6)-methyltransferase
BBFGCJEA_02906,ec_contig_16,12298,175.707,proS,Proline--tRNA ligase
BBFGCJEA_02907,ec_contig_16,481,14.3193,,hypothetical protein
BBFGCJEA_02908,ec_contig_16,897,30.9852,nlpE,Lipoprotein NlpE
BBFGCJEA_02909,ec_contig_16,170,9.8705,arfB,Peptidyl-tRNA hydrolase ArfB
BBFGCJEA_02910,ec_contig_16,528,23.7505,yaeQ,putative protein YaeQ
BBFGCJEA_02911,ec_contig_16,939,114.736,,hypothetical protein
BBFGCJEA_02912,ec_contig_16,601,56.5542,rof,Protein rof
BBFGCJEA_02913,ec_contig_16,893,16.8839,tilS,tRNA(Ile)-lysidine synthase
BBFGCJEA_02914,ec_contig_16,393,24.7491,,hypothetical protein
BBFGCJEA_02915,ec_contig_16,334,3.82964,ldcC,Constitutive lysine decarboxylase
BBFGCJEA_02916,ec_contig_16,3800,97.2172,accA,Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
BBFGCJEA_02917,ec_contig_16,9669,68.1803,dnaE,DNA polymerase III subunit alpha
BBFGCJEA_02918,ec_contig_16,832,34.2279,rnhB,Ribonuclease HII
BBFGCJEA_02919,ec_contig_16,3265,69.7901,lpxB,Lipid-A-disaccharide synthase
BBFGCJEA_02920,ec_contig_16,9803,305.15,lpxA,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
BBFGCJEA_02921,ec_contig_16,9909,533.698,fabZ,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
BBFGCJEA_02922,ec_contig_16,9547,228.534,lpxD_2,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
BBFGCJEA_02923,ec_contig_16,7270,367.391,skp,Chaperone protein Skp
BBFGCJEA_02924,ec_contig_16,14509,146.462,bamA,Outer membrane protein assembly factor BamA
BBFGCJEA_02925,ec_contig_16,8312,150.882,rseP,Regulator of sigma-E protease RseP
BBFGCJEA_02926,ec_contig_16,1524,49.9062,cdsA,Phosphatidate cytidylyltransferase
BBFGCJEA_02927,ec_contig_16,107,17.176,,hypothetical protein
BBFGCJEA_02928,ec_contig_16,1797,58.1483,uppS,Ditrans%2Cpolycis-undecaprenyl-diphosphate synthase ((2E%2C6E)-farnesyl-diphosphate specific)
BBFGCJEA_02929,ec_contig_16,2166,44.4422,dxr,1-deoxy-D-xylulose 5-phosphate reductoisomerase
BBFGCJEA_02930,ec_contig_16,7583,333.763,frr,Ribosome-recycling factor
BBFGCJEA_02931,ec_contig_16,4117,139.276,pyrH,Uridylate kinase
BBFGCJEA_02932,ec_contig_16,23874,688.203,tsf,Elongation factor Ts
BBFGCJEA_02933,ec_contig_16,24831,840.018,rpsB,Small ribosomal subunit protein uS2
BBFGCJEA_02934,ec_contig_16,3014,93.1123,map,Methionine aminopeptidase
BBFGCJEA_02935,ec_contig_16,1299,11.9355,glnD,Bifunctional uridylyltransferase/uridylyl-removing enzyme
BBFGCJEA_02936,ec_contig_16,12700,378.077,dapD,2%2C3%2C4%2C5-tetrahydropyridine-2%2C6-dicarboxylate N-succinyltransferase
BBFGCJEA_02937,ec_contig_16,98,3.23507,lpxG,UDP-2%2C3-diacylglucosamine pyrophosphatase LpxG
BBFGCJEA_02938,ec_contig_16,1027,65.1764,,hypothetical protein
BBFGCJEA_02939,ec_contig_16,177,3.75401,cdaR,Carbohydrate diacid regulator
BBFGCJEA_02940,ec_contig_16,1380,23.7846,degP,Periplasmic serine endoprotease DegP
BBFGCJEA_02941,ec_contig_16,632,10.2253,dgt,Deoxyguanosinetriphosphate triphosphohydrolase
BBFGCJEA_02942,ec_contig_16,2357,82.8158,mtnN,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
BBFGCJEA_02943,ec_contig_16,351,10.7623,btuF,Vitamin B12-binding protein
BBFGCJEA_02944,ec_contig_16,459,18.0659,,hypothetical protein
BBFGCJEA_02945,ec_contig_16,1136,80.8705,erpA,Iron-sulfur cluster insertion protein ErpA
BBFGCJEA_02946,ec_contig_16,1404,24.2493,clcA,H(+)/Cl(-) exchange transporter ClcA
BBFGCJEA_02947,ec_contig_16,4598,88.1558,hemL,Glutamate-1-semialdehyde 2%2C1-aminomutase
BBFGCJEA_02948,ec_contig_16,1171,14.5032,fhuB,Iron(3+)-hydroxamate import system permease protein FhuB
BBFGCJEA_02949,ec_contig_16,880,24.2569,fhuD,Iron(3+)-hydroxamate-binding protein FhuD
BBFGCJEA_02950,ec_contig_16,1156,35.5783,fhuC,Iron(3+)-hydroxamate import ATP-binding protein FhuC
BBFGCJEA_02951,ec_contig_16,8322,91.0827,fhuA,Ferrichrome outer membrane transporter/phage receptor
BBFGCJEA_02952,ec_contig_16,2656,25.7324,mrcB,Penicillin-binding protein 1B
BBFGCJEA_02953,ec_contig_16,1065,10.764,hrpB,ATP-dependent RNA helicase HrpB
BBFGCJEA_02954,ec_contig_16,381,17.6222,thpR,RNA 2'%2C3'-cyclic phosphodiesterase
BBFGCJEA_02955,ec_contig_16,1075,37.4499,sfsA,Sugar fermentation stimulation protein A
BBFGCJEA_02956,ec_contig_16,7457,401.634,dksA,RNA polymerase-binding transcription factor DksA
BBFGCJEA_02957,ec_contig_16,339,8.98154,gluQ,Glutamyl-Q tRNA(Asp) synthetase
BBFGCJEA_02958,ec_contig_16,3285,59.1063,pcnB,Poly(A) polymerase I
BBFGCJEA_02959,ec_contig_16,244,12.4847,folK,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
BBFGCJEA_02960,ec_contig_16,14,0.587764,yadN,putative fimbrial-like protein YadN
BBFGCJEA_02961,ec_contig_16,42,1.39207,yadV,putative fimbrial chaperone YadV
BBFGCJEA_02962,ec_contig_16,253,2.39173,staC,Sta fimbria outer membrane usher protein StaC
BBFGCJEA_02963,ec_contig_16,34,1.46499,yadM,putative fimbrial-like protein YadM
BBFGCJEA_02964,ec_contig_16,8,0.324226,yadL,putative fimbrial-like protein YadL
BBFGCJEA_02965,ec_contig_16,36,1.48101,yadK,putative fimbrial-like protein YadK
BBFGCJEA_02966,ec_contig_16,101,2.00208,yadC,putative fimbrial-like protein YadC
BBFGCJEA_02967,ec_contig_16,2166,66.9148,panB,3-methyl-2-oxobutanoate hydroxymethyltransferase
BBFGCJEA_02968,ec_contig_16,2641,76.1307,panC,Pantothenate synthetase
BBFGCJEA_02969,ec_contig_16,166,4.51493,,ISNCY family transposase ISSen7
BBFGCJEA_02970,ec_contig_16,2537,163.541,panD,Aspartate 1-decarboxylase
BBFGCJEA_02971,ec_contig_16,463,9.245,,hypothetical protein
BBFGCJEA_02972,ec_contig_16,71,3.95413,,hypothetical protein
BBFGCJEA_02973,ec_contig_16,411,13.0924,yadH,Inner membrane transport permease YadH
BBFGCJEA_02974,ec_contig_16,259,6.862,yadG,putative ABC transporter ATP-binding protein YadG
BBFGCJEA_02975,ec_contig_16,9457,350.325,can,Carbonic anhydrase 2
BBFGCJEA_02976,ec_contig_16,2420,110.681,hpt,Hypoxanthine phosphoribosyltransferase
BBFGCJEA_02977,ec_contig_16,1902,19.5372,gcd,Quinoprotein glucose dehydrogenase
BBFGCJEA_02978,ec_contig_16,1737,27.5055,cueO,Multicopper oxidase CueO
BBFGCJEA_02979,ec_contig_16,785,62.3939,,hypothetical protein
BBFGCJEA_02980,ec_contig_16,2686,76.0883,speE,Polyamine aminopropyltransferase
BBFGCJEA_02981,ec_contig_16,4201,129.783,speD,S-adenosylmethionine decarboxylase proenzyme
BBFGCJEA_02982,ec_contig_16,79,5.34504,,hypothetical protein
BBFGCJEA_02983,ec_contig_16,32733,309.441,acnB,Aconitate hydratase B
BBFGCJEA_02984,ec_contig_16,206,2.7289,,hypothetical protein
BBFGCJEA_02985,ec_contig_16,20388,351.391,lpdA,Dihydrolipoyl dehydrogenase
BBFGCJEA_02986,ec_contig_16,18223,236.429,aceF,Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
BBFGCJEA_02987,ec_contig_16,23542,217.04,aceE,Pyruvate dehydrogenase E1 component
BBFGCJEA_02988,ec_contig_16,2131,68.4152,pdhR_1,Pyruvate dehydrogenase complex repressor
BBFGCJEA_02989,ec_contig_16,7821,140.106,aroP,Aromatic amino acid transport protein AroP
BBFGCJEA_02990,ec_contig_16,352,10.1113,ampE,Protein AmpE
BBFGCJEA_02991,ec_contig_16,259,11.5237,ampD,1%2C6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
BBFGCJEA_02992,ec_contig_16,732,20.1096,nadC,Nicotinate-nucleotide pyrophosphorylase [carboxylating]
BBFGCJEA_02993,ec_contig_16,21,1.16953,ppdD,Prepilin peptidase-dependent protein D
BBFGCJEA_02994,ec_contig_16,109,1.9315,pilB,Type IV pilus assembly ATPase PilB
BBFGCJEA_02995,ec_contig_16,124,2.53155,pilC,Type IV pilus assembly protein PilC
BBFGCJEA_02996,ec_contig_16,2630,61.8708,guaC,GMP reductase
BBFGCJEA_02997,ec_contig_16,992,39.2329,coaE,Dephospho-CoA kinase
BBFGCJEA_02998,ec_contig_16,925,30.5351,zapD,Cell division protein ZapD
BBFGCJEA_02999,ec_contig_16,338,41.9259,yacG,DNA gyrase inhibitor YacG
BBFGCJEA_03000,ec_contig_16,294,18.5146,mutT,8-oxo-dGTP diphosphatase
BBFGCJEA_03001,ec_contig_16,7793,70.7307,secA,Protein translocase subunit SecA
BBFGCJEA_03002,ec_contig_16,2178,90.9728,secM,Secretion monitor
BBFGCJEA_03003,ec_contig_16,21967,587.704,lpxC,UDP-3-O-acyl-N-acetylglucosamine deacetylase
BBFGCJEA_03004,ec_contig_16,5604,119.475,ftsZ,Cell division protein FtsZ
BBFGCJEA_03005,ec_contig_16,6141,119.417,ftsA,Cell division protein FtsA
BBFGCJEA_03006,ec_contig_16,3773,111.511,ftsQ,Cell division protein FtsQ
BBFGCJEA_03007,ec_contig_16,5623,149.948,ddlB,D-alanine--D-alanine ligase B
BBFGCJEA_03008,ec_contig_16,4818,80.1699,murC,UDP-N-acetylmuramate--L-alanine ligase
BBFGCJEA_03009,ec_contig_16,2288,52.6157,murG,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
BBFGCJEA_03010,ec_contig_16,2843,56.0839,ftsW,putative peptidoglycan glycosyltransferase FtsW
BBFGCJEA_03011,ec_contig_16,2327,43.3952,murD,UDP-N-acetylmuramoylalanine--D-glutamate ligase
BBFGCJEA_03012,ec_contig_16,1749,39.6636,mraY,Phospho-N-acetylmuramoyl-pentapeptide-transferase
BBFGCJEA_03013,ec_contig_16,2146,38.783,murF,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
BBFGCJEA_03014,ec_contig_16,3641,60.0964,murE,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2%2C6-diaminopimelate ligase
BBFGCJEA_03015,ec_contig_16,43689,607.248,ftsI,penicillin-binding protein PBP3 FtsI
BBFGCJEA_03016,ec_contig_16,4763,319.617,ftsL,Cell division protein FtsL
BBFGCJEA_03017,ec_contig_16,3875,101.03,rsmH,Ribosomal RNA small subunit methyltransferase H
BBFGCJEA_03018,ec_contig_16,3262,174.543,mraZ,Transcriptional regulator MraZ
BBFGCJEA_03019,ec_contig_16,1297,31.696,cra,Catabolite repressor/activator
BBFGCJEA_03020,ec_contig_16,1382,68.988,ilvH,Acetolactate synthase isozyme 3 small subunit
BBFGCJEA_03021,ec_contig_16,5240,74.6059,ilvI,Acetolactate synthase isozyme 3 large subunit
BBFGCJEA_03022,ec_contig_16,119,3.09276,leuO,HTH-type transcriptional regulator LeuO
BBFGCJEA_03023,ec_contig_16,5308,82.9295,leuA,2-isopropylmalate synthase
BBFGCJEA_03024,ec_contig_16,5740,129.098,leuB,3-isopropylmalate dehydrogenase
BBFGCJEA_03025,ec_contig_16,7902,138.525,leuC_2,3-isopropylmalate dehydratase large subunit
BBFGCJEA_03026,ec_contig_16,2800,113.479,leuD,3-isopropylmalate dehydratase small subunit
BBFGCJEA_03027,ec_contig_16,529,11.0198,setA,Sugar efflux transporter A
BBFGCJEA_03028,ec_contig_16,8550,1590.83,sgrT,Putative inhibitor of glucose uptake transporter SgrT
BBFGCJEA_03029,ec_contig_16,339,5.02771,sgrR_2,HTH-type transcriptional regulator SgrR
BBFGCJEA_03030,ec_contig_16,1206,30.1011,thiB,Thiamine-binding periplasmic protein
BBFGCJEA_03031,ec_contig_16,1147,17.4863,thiP,Thiamine transport system permease protein ThiP
BBFGCJEA_03032,ec_contig_16,496,17.4275,thiQ,Thiamine import ATP-binding protein ThiQ
BBFGCJEA_03033,ec_contig_16,493,15.8276,yabI,Inner membrane protein YabI
BBFGCJEA_03034,ec_contig_16,812,22.6881,araC,Arabinose operon regulatory protein
BBFGCJEA_03037,ec_contig_16,26,0.917476,araD,L-ribulose-5-phosphate 4-epimerase AraD
BBFGCJEA_03038,ec_contig_16,548,5.72235,polB,DNA polymerase II
BBFGCJEA_03039,ec_contig_16,1864,15.7482,rapA,RNA polymerase-associated protein RapA
BBFGCJEA_03040,ec_contig_16,524,19.4993,rluA,Dual-specificity RNA pseudouridine synthase RluA
BBFGCJEA_03041,ec_contig_16,157,24.2512,,hypothetical protein
BBFGCJEA_03042,ec_contig_16,720,27.1633,,hypothetical protein
