gene_id,Chr,Reads,TPM,Name,Product
BBFGCJEA_03482,ec_contig_17,25,1.69494,ygjV,Inner membrane protein YgjV
BBFGCJEA_04180,ec_contig_18,176,1.6941,purL,Phosphoribosylformylglycinamidine synthase
BBFGCJEA_01347,ec_contig_16,32,1.69149,ydjZ_1,TVP38/TMEM64 family inner membrane protein YdjZ
BBFGCJEA_03885,ec_contig_17,38,1.68698,rlmJ,Ribosomal RNA large subunit methyltransferase J
BBFGCJEA_00455,ec_contig_7,27,1.68409,,hypothetical protein
BBFGCJEA_01916,ec_contig_16,33,1.68027,ycgR,Flagellar brake protein YcgR
BBFGCJEA_01567,ec_contig_16,40,1.6801,dgcZ,Diguanylate cyclase DgcZ
BBFGCJEA_03830,ec_contig_17,7,1.67929,,hypothetical protein
BBFGCJEA_01910,ec_contig_16,48,1.67728,dhaK,PEP-dependent dihydroxyacetone kinase%2C dihydroxyacetone-binding subunit DhaK
BBFGCJEA_03923,ec_contig_18,129,1.67107,ptrA,Protease 3
BBFGCJEA_00477,ec_contig_7,78,1.66901,,hypothetical protein
BBFGCJEA_01662,ec_contig_16,51,1.66548,ydcS,Bifunctional polyhydroxybutyrate synthase / ABC transporter periplasmic binding protein
BBFGCJEA_00539,ec_contig_7,73,1.66482,ubiB,putative protein kinase UbiB
BBFGCJEA_00464,ec_contig_7,30,1.6633,yiiM,Protein YiiM
BBFGCJEA_00740,ec_contig_7,50,1.6633,waaG,Lipopolysaccharide glucosyltransferase WaaG
BBFGCJEA_01748,ec_contig_16,6,1.6633,ydaG,putative protein YdaG
BBFGCJEA_01670,ec_contig_16,51,1.66113,,IS200/IS605 family transposase IS609
BBFGCJEA_04083,ec_contig_18,62,1.65618,gabP,Gamma-aminobutyric acid permease
BBFGCJEA_00944,ec_contig_11,39,1.65481,yeiE,putative HTH-type transcriptional regulator YeiE
BBFGCJEA_00060,ec_contig_15,68,1.65036,xylG,Xylose import ATP-binding protein XylG
BBFGCJEA_03644,ec_contig_17,64,1.64955,panF,Sodium/pantothenate symporter
BBFGCJEA_01920,ec_contig_16,47,1.64234,dadX,Alanine racemase%2C catabolic
BBFGCJEA_03345,ec_contig_17,43,1.64041,yggR,putative protein YggR
BBFGCJEA_01840,ec_contig_16,83,1.6383,,hypothetical protein
BBFGCJEA_02398,ec_contig_16,62,1.63517,phrB,Deoxyribodipyrimidine photo-lyase
BBFGCJEA_00224,ec_contig_4,38,1.63462,,hypothetical protein
BBFGCJEA_00094,ec_contig_15,50,1.62856,mtlD,Mannitol-1-phosphate 5-dehydrogenase
BBFGCJEA_00835,ec_contig_11,33,1.62714,menH,2-succinyl-6-hydroxy-2%2C4-cyclohexadiene-1-carboxylate synthase
BBFGCJEA_03916,ec_contig_18,38,1.62343,lgt,Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
BBFGCJEA_01490,ec_contig_16,51,1.62299,manA,Mannose-6-phosphate isomerase
BBFGCJEA_00410,ec_contig_7,80,1.62273,btuB_1,Vitamin B12 transporter BtuB
BBFGCJEA_03139,ec_contig_16,32,1.62273,dnaC_2,Replicative helicase loader DnaC
BBFGCJEA_02990,ec_contig_16,37,1.61953,ampE,Protein AmpE
BBFGCJEA_01151,ec_contig_16,27,1.61932,rcsA,Transcriptional regulatory protein RcsA
BBFGCJEA_01239,ec_contig_16,34,1.61886,znuB,High-affinity zinc uptake system membrane protein ZnuB
BBFGCJEA_01207,ec_contig_16,25,1.6159,flhC,Flagellar transcriptional regulator FlhC
BBFGCJEA_00899,ec_contig_11,26,1.61365,napC,Cytochrome c-type protein NapC
BBFGCJEA_01914,ec_contig_16,19,1.61238,,hypothetical protein
BBFGCJEA_02145,ec_contig_16,93,1.60909,yccS,Inner membrane protein YccS
BBFGCJEA_00584,ec_contig_7,29,1.60786,wecD,dTDP-fucosamine acetyltransferase
BBFGCJEA_00441,ec_contig_7,44,1.60494,cytR,HTH-type transcriptional repressor CytR
BBFGCJEA_03363,ec_contig_17,23,1.6029,epsM,Type II secretion system protein M
BBFGCJEA_00365,ec_contig_7,19,1.60149,yjaB,Peptidyl-lysine N-acetyltransferase YjaB
BBFGCJEA_01860,ec_contig_16,43,1.60124,oppF,Oligopeptide transport ATP-binding protein OppF
BBFGCJEA_02824,ec_contig_16,43,1.60124,argF,Ornithine carbamoyltransferase subunit F
BBFGCJEA_03547,ec_contig_17,43,1.59647,cmoO,N-acetyl-S-alkylcysteine monooxygenase
BBFGCJEA_00389,ec_contig_7,23,1.594,yjaZ,Protein YjaZ
BBFGCJEA_01638,ec_contig_16,29,1.59369,narV,Respiratory nitrate reductase 2 gamma chain
BBFGCJEA_02802,ec_contig_16,6,1.59252,ykgO,Large ribosomal subunit protein bL36B
BBFGCJEA_04159,ec_contig_18,25,1.59117,eamB,Cysteine/O-acetylserine efflux protein
BBFGCJEA_03952,ec_contig_18,14,1.5877,yqcC,putative protein YqcC
BBFGCJEA_03051,ec_contig_16,79,1.58697,kefC_1,Glutathione-regulated potassium-efflux system protein KefC
BBFGCJEA_02159,ec_contig_16,23,1.58519,zapC,Cell division protein ZapC
BBFGCJEA_02245,ec_contig_16,31,1.58491,artJ,ABC transporter arginine-binding protein 1
BBFGCJEA_03939,ec_contig_18,31,1.58491,ydjF_2,putative HTH-type transcriptional regulator YdjF
BBFGCJEA_03086,ec_contig_16,24,1.5841,satP,Succinate-acetate/proton symporter SatP
BBFGCJEA_03829,ec_contig_17,16,1.5841,,IS1 family transposase IS1A
BBFGCJEA_03120,ec_contig_16,33,1.58333,yjjV,putative metal-dependent hydrolase YjjV
BBFGCJEA_01544,ec_contig_16,9,1.58131,cspG_1,Cold shock-like protein CspG
BBFGCJEA_01647,ec_contig_16,9,1.58131,,hypothetical protein
BBFGCJEA_02724,ec_contig_16,9,1.58131,,hypothetical protein
BBFGCJEA_02641,ec_contig_16,142,1.58021,mscK,Mechanosensitive channel MscK
BBFGCJEA_02808,ec_contig_16,30,1.57908,ecpE,putative fimbrial chaperone EcpE
BBFGCJEA_03201,ec_contig_16,34,1.57674,,hypothetical protein
BBFGCJEA_00786,ec_contig_11,24,1.57576,ubiX,Flavin prenyltransferase UbiX
BBFGCJEA_01641,ec_contig_16,24,1.57576,,hypothetical protein
BBFGCJEA_03405,ec_contig_17,49,1.57542,yqhD,NADPH-dependent aldehyde reductase YqhD
BBFGCJEA_03326,ec_contig_17,30,1.57245,coaA_2,Pantothenate kinase
BBFGCJEA_01094,ec_contig_16,49,1.57137,dacD,D-alanyl-D-alanine carboxypeptidase DacD
BBFGCJEA_00770,ec_contig_11,34,1.5709,yfcA,putative membrane transporter protein YfcA
BBFGCJEA_00796,ec_contig_11,27,1.5666,yfcF,Glutathione S-transferase YfcF
BBFGCJEA_01694,ec_contig_16,55,1.5629,ynbD,putative protein YnbD
BBFGCJEA_01286,ec_contig_16,57,1.56277,sdaA,L-serine dehydratase 1
BBFGCJEA_01560,ec_contig_16,61,1.56255,por_1,Polyol:NADP oxidoreductase
BBFGCJEA_00263,ec_contig_4,14,1.55934,,hypothetical protein
BBFGCJEA_01303,ec_contig_16,15,1.55934,yeaR,putative protein YeaR
BBFGCJEA_03161,ec_contig_16,13,1.55934,,ISNCY family transposase ISSen7
BBFGCJEA_04109,ec_contig_18,36,1.55934,era_2,GTPase Era
BBFGCJEA_01202,ec_contig_16,41,1.55461,araH,L-arabinose transport system permease protein AraH
BBFGCJEA_02376,ec_contig_16,30,1.55287,mngR_2,Mannosyl-D-glycerate transport/metabolism system repressor MngR
BBFGCJEA_03446,ec_contig_17,54,1.55216,ygiF,Inorganic triphosphatase
BBFGCJEA_02863,ec_contig_16,19,1.54915,gpt,Xanthine-guanine phosphoribosyltransferase
BBFGCJEA_00890,ec_contig_11,68,1.54514,mqo,Malate:quinone oxidoreductase
BBFGCJEA_03739,ec_contig_17,79,1.54468,yheS,putative ATP-binding protein YheS
BBFGCJEA_01906,ec_contig_16,45,1.54221,ychF,Ribosome-binding ATPase YchF
BBFGCJEA_01227,ec_contig_16,40,1.54009,cmoB,tRNA U34 carboxymethyltransferase
BBFGCJEA_02389,ec_contig_16,30,1.54009,papD_1,Chaperone protein PapD
BBFGCJEA_02404,ec_contig_16,59,1.53977,,hypothetical protein
BBFGCJEA_02678,ec_contig_16,56,1.53535,yajR,Inner membrane transport protein YajR
BBFGCJEA_01579,ec_contig_16,38,1.53411,glsA2,Glutaminase 2
BBFGCJEA_00563,ec_contig_7,29,1.53292,,hypothetical protein
BBFGCJEA_02247,ec_contig_16,20,1.53065,ybjO,Inner membrane protein YbjO
BBFGCJEA_02297,ec_contig_16,91,1.52992,ybiO,Moderate conductance mechanosensitive channel YbiO
BBFGCJEA_03902,ec_contig_18,58,1.52967,araE,Arabinose-proton symporter
BBFGCJEA_01437,ec_contig_16,56,1.5253,mdtK,Multidrug resistance protein MdtK
BBFGCJEA_03419,ec_contig_17,55,1.52469,qseC,Sensor protein QseC
IEOEGPMD_01791,pa_contig_19,3,1.5172,,
BBFGCJEA_00292,ec_contig_4,17,1.51479,fdhF_1,Formate dehydrogenase H
BBFGCJEA_01330,ec_contig_16,55,1.5146,ydjE_2,Inner membrane metabolite transport protein YdjE
BBFGCJEA_00449,ec_contig_7,61,1.51284,glpK,Glycerol kinase
BBFGCJEA_01011,ec_contig_11,42,1.50991,gatD,Galactitol 1-phosphate 5-dehydrogenase
BBFGCJEA_01111,ec_contig_16,30,1.50904,cobS,Adenosylcobinamide-GDP ribazoletransferase
BBFGCJEA_00100,ec_contig_15,48,1.50828,lldD,L-lactate dehydrogenase
BBFGCJEA_03530,ec_contig_17,28,1.50557,yraI,putative fimbrial chaperone YraI
BBFGCJEA_02264,ec_contig_16,24,1.50449,ybjG,Putative undecaprenyl-diphosphatase YbjG
BBFGCJEA_00820,ec_contig_11,74,1.50347,nuoL_1,NADH-quinone oxidoreductase subunit L
BBFGCJEA_03445,ec_contig_17,114,1.50171,glnE,Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
BBFGCJEA_03921,ec_contig_18,13,1.50159,,hypothetical protein
BBFGCJEA_01184,ec_contig_16,29,1.50111,sdiA,Regulatory protein SdiA
BBFGCJEA_02662,ec_contig_16,16,1.50072,fadM,Long-chain acyl-CoA thioesterase FadM
BBFGCJEA_02730,ec_contig_16,25,1.49937,iprA,Inhibitor of hydrogen peroxide resistance
BBFGCJEA_01623,ec_contig_16,68,1.49873,maeA,NAD-dependent malic enzyme
BBFGCJEA_01099,ec_contig_16,15,1.49697,cbtA,Cytoskeleton-binding toxin CbtA
BBFGCJEA_01839,ec_contig_16,35,1.49526,rluB,Ribosomal large subunit pseudouridine synthase B
BBFGCJEA_02953,ec_contig_16,97,1.49389,hrpB,ATP-dependent RNA helicase HrpB
BBFGCJEA_02974,ec_contig_16,37,1.49374,yadG,putative ABC transporter ATP-binding protein YadG
BBFGCJEA_00099,ec_contig_15,31,1.49312,lldR_1,Putative L-lactate dehydrogenase operon regulatory protein
BBFGCJEA_01968,ec_contig_16,45,1.49299,,hypothetical protein
BBFGCJEA_01468,ec_contig_16,8,1.48952,,hypothetical protein
BBFGCJEA_04032,ec_contig_18,21,1.48847,aegA_3,Putative oxidoreductase AegA
BBFGCJEA_02763,ec_contig_16,51,1.48648,codA,Cytosine deaminase
BBFGCJEA_03287,ec_contig_17,5,1.48509,yqfG,putative protein YqfG
BBFGCJEA_00819,ec_contig_11,12,1.48215,nuoK,NADH-quinone oxidoreductase subunit K
BBFGCJEA_03998,ec_contig_18,19,1.48138,ispF,2-C-methyl-D-erythritol 2%2C4-cyclodiphosphate synthase
BBFGCJEA_04112,ec_contig_18,64,1.48123,abpA,Anti-bacteriophage protein A
BBFGCJEA_01463,ec_contig_16,26,1.48102,pdxH,Pyridoxine/pyridoxamine 5'-phosphate oxidase
BBFGCJEA_03529,ec_contig_17,23,1.47138,yraH,putative fimbrial-like protein YraH
BBFGCJEA_01760,ec_contig_16,54,1.47082,dbpA,ATP-dependent RNA helicase DbpA
BBFGCJEA_01355,ec_contig_16,38,1.46762,astE,Succinylglutamate desuccinylase
BBFGCJEA_02280,ec_contig_16,26,1.46762,fsaA,Fructose-6-phosphate aldolase 1
BBFGCJEA_00975,ec_contig_11,66,1.46501,btsS,Sensor histidine kinase BtsS
BBFGCJEA_02511,ec_contig_16,46,1.46387,entC,Isochorismate synthase EntC
BBFGCJEA_04011,ec_contig_18,100,1.46074,mutS,DNA mismatch repair protein MutS
BBFGCJEA_03812,ec_contig_17,11,1.45981,,hypothetical protein
BBFGCJEA_02263,ec_contig_16,48,1.45691,mdfA,Multidrug transporter MdfA
BBFGCJEA_03366,ec_contig_17,16,1.45691,yghG,Lipoprotein YghG
BBFGCJEA_03509,ec_contig_17,21,1.45539,,hypothetical protein
BBFGCJEA_00055,ec_contig_15,17,1.45254,yiaA,Inner membrane protein YiaA
BBFGCJEA_01531,ec_contig_16,5,1.45055,ydfB,putative protein YdfB
BBFGCJEA_01336,ec_contig_16,76,1.44967,topB,DNA topoisomerase 3
BBFGCJEA_02943,ec_contig_16,31,1.44838,btuF,Vitamin B12-binding protein
BBFGCJEA_00862,ec_contig_11,8,1.44635,,hypothetical protein
BBFGCJEA_02083,ec_contig_16,16,1.44635,pgaD,Biofilm PGA synthesis protein PgaD
BBFGCJEA_01762,ec_contig_16,38,1.44525,zntB,Zinc transport protein ZntB
BBFGCJEA_03485,ec_contig_17,50,1.4405,exuT,Hexuronate transporter
BBFGCJEA_00019,ec_contig_15,75,1.4394,pdeK,putative cyclic di-GMP phosphodiesterase PdeK
BBFGCJEA_01866,ec_contig_16,6,1.4394,,hypothetical protein
BBFGCJEA_02062,ec_contig_16,12,1.4394,ymdA,putative protein YmdA
BBFGCJEA_03388,ec_contig_17,19,1.43649,hybD,Hydrogenase 2 maturation protease
BBFGCJEA_00844,ec_contig_11,76,1.43431,arnA,Bifunctional polymyxin resistance protein ArnA
BBFGCJEA_02874,ec_contig_16,24,1.43251,,hypothetical protein
BBFGCJEA_03979,ec_contig_18,14,1.43153,queD,6-carboxy-5%2C6%2C7%2C8-tetrahydropterin synthase
BBFGCJEA_02707,ec_contig_16,46,1.43102,sbcD,Nuclease SbcCD subunit D
BBFGCJEA_00643,ec_contig_7,34,1.42809,pstA,Phosphate transport system permease protein PstA
BBFGCJEA_04277,ec_contig_18,87,1.42803,maeB,NADP-dependent malic enzyme
BBFGCJEA_00570,ec_contig_7,45,1.42478,hemX,Protein HemX
BBFGCJEA_03804,ec_contig_17,103,1.4245,malT,HTH-type transcriptional regulator MalT
BBFGCJEA_02078,ec_contig_16,33,1.42445,,IS3 family transposase IS3
BBFGCJEA_02797,ec_contig_16,33,1.42445,,IS3 family transposase IS3
BBFGCJEA_00998,ec_contig_11,30,1.42298,thiM,Hydroxyethylthiazole kinase
BBFGCJEA_02059,ec_contig_16,44,1.42199,mdoC,Glucans biosynthesis protein C
BBFGCJEA_01194,ec_contig_16,46,1.42039,tyrP,Tyrosine-specific transport system
BBFGCJEA_00078,ec_contig_15,37,1.4202,,hypothetical protein
BBFGCJEA_04179,ec_contig_18,59,1.41813,mltF,Membrane-bound lytic murein transglycosylase F
BBFGCJEA_03802,ec_contig_17,79,1.41799,malQ,4-alpha-glucanotransferase
BBFGCJEA_00123,ec_contig_4,15,1.41759,yjgH,RutC family protein YjgH
BBFGCJEA_02611,ec_contig_16,26,1.41635,lolD_2,Lipoprotein-releasing system ATP-binding protein LolD
BBFGCJEA_04128,ec_contig_18,47,1.41622,,hypothetical protein
BBFGCJEA_03169,ec_contig_16,21,1.41605,kptA,putative RNA 2'-phosphotransferase
BBFGCJEA_00910,ec_contig_11,95,1.41589,ypjA_1,putative autotransporter YpjA
BBFGCJEA_01260,ec_contig_16,33,1.41466,yebZ,Inner membrane protein YebZ
BBFGCJEA_02878,ec_contig_16,29,1.41316,yafJ,Putative glutamine amidotransferase YafJ
BBFGCJEA_01022,ec_contig_11,53,1.41274,baeS,two-component system sensor histidine kinase BaeS
BBFGCJEA_00211,ec_contig_4,55,1.41175,yjeM,Inner membrane transporter YjeM
BBFGCJEA_00887,ec_contig_11,40,1.40561,ada,Bifunctional transcriptional activator/DNA repair enzyme Ada
BBFGCJEA_01861,ec_contig_16,38,1.40249,oppD,Oligopeptide transport ATP-binding protein OppD
BBFGCJEA_00641,ec_contig_7,39,1.40206,pstS,Phosphate-binding protein PstS
BBFGCJEA_02631,ec_contig_16,36,1.39904,hemH,Ferrochelatase
BBFGCJEA_03835,ec_contig_17,40,1.39773,ugpC_2,sn-glycerol-3-phosphate import ATP-binding protein UgpC
BBFGCJEA_02895,ec_contig_16,30,1.39643,dkgB,Methylglyoxal reductase DkgB
BBFGCJEA_01814,ec_contig_16,37,1.39446,sapD,Putrescine export system ATP-binding protein SapD
BBFGCJEA_00668,ec_contig_7,40,1.39383,recF,DNA replication and repair protein RecF
BBFGCJEA_01635,ec_contig_16,139,1.39053,narZ,Respiratory nitrate reductase 2 alpha chain
BBFGCJEA_00946,ec_contig_11,74,1.39026,cirA,catecholate siderophore receptor CirA
BBFGCJEA_03922,ec_contig_18,125,1.38855,recC,RecBCD enzyme subunit RecC
BBFGCJEA_02090,ec_contig_16,147,1.38818,putA,Bifunctional protein PutA
BBFGCJEA_00908,ec_contig_11,24,1.38608,narL_1,Nitrate/nitrite response regulator protein NarL
BBFGCJEA_02316,ec_contig_16,46,1.38608,clsB,Cardiolipin synthase B
BBFGCJEA_04303,ec_contig_18,39,1.38608,eutR,HTH-type DNA-binding transcriptional activator EutR
BBFGCJEA_03350,ec_contig_17,42,1.38243,hemW,Heme chaperone HemW
BBFGCJEA_01988,ec_contig_16,31,1.38113,cobB,NAD-dependent protein deacylase
BBFGCJEA_02616,ec_contig_16,25,1.37995,fetA,putative iron export ATP-binding protein FetA
BBFGCJEA_04232,ec_contig_18,19,1.37803,,hypothetical protein
BBFGCJEA_03825,ec_contig_17,18,1.37758,aaaT,L-amino acid N-acetyltransferase AaaT
BBFGCJEA_03720,ec_contig_17,17,1.37708,gspM,Putative type II secretion system protein M
BBFGCJEA_00553,ec_contig_7,32,1.37653,pldA,Phospholipase A1
BBFGCJEA_00602,ec_contig_7,68,1.37485,ilvD,Dihydroxy-acid dehydratase
BBFGCJEA_04329,ec_contig_18,74,1.37371,ligA,DNA ligase
BBFGCJEA_01722,ec_contig_16,12,1.37337,,hypothetical protein
BBFGCJEA_03853,ec_contig_17,23,1.37282,,hypothetical protein
BBFGCJEA_00445,ec_contig_7,34,1.37263,menA,1%2C4-dihydroxy-2-naphthoate octaprenyltransferase
BBFGCJEA_02732,ec_contig_16,11,1.37222,,IS3 family transposase ISEc17
BBFGCJEA_01147,ec_contig_16,62,1.36891,dgcQ,putative diguanylate cyclase DgcQ
BBFGCJEA_02493,ec_contig_16,15,1.36585,rnk,Regulator of nucleoside diphosphate kinase
BBFGCJEA_01236,ec_contig_16,22,1.3654,,hypothetical protein
BBFGCJEA_03168,ec_contig_16,43,1.36492,,hypothetical protein
BBFGCJEA_02743,ec_contig_16,33,1.36314,,IS3 family transposase IS2
BBFGCJEA_03156,ec_contig_16,99,1.36163,,hypothetical protein
BBFGCJEA_00358,ec_contig_7,134,1.36125,metH,Methionine synthase
BBFGCJEA_03803,ec_contig_17,87,1.36003,malP_2,Maltodextrin phosphorylase
BBFGCJEA_00124,ec_contig_4,34,1.35943,pyrB,Aspartate carbamoyltransferase catalytic subunit
BBFGCJEA_04377,ec_contig_18,34,1.35943,dsdC,HTH-type transcriptional regulator DsdC
BBFGCJEA_03798,ec_contig_17,28,1.35912,bioH,Pimeloyl-[acyl-carrier protein] methyl ester esterase
BBFGCJEA_02637,ec_contig_16,20,1.35595,apt,Adenine phosphoribosyltransferase
BBFGCJEA_02810,ec_contig_16,25,1.35595,paoA,Aldehyde oxidoreductase iron-sulfur-binding subunit PaoA
BBFGCJEA_01319,ec_contig_16,32,1.35319,yeaD,Putative glucose-6-phosphate 1-epimerase
BBFGCJEA_04045,ec_contig_18,18,1.35268,pncC_3,Nicotinamide-nucleotide amidohydrolase PncC
BBFGCJEA_03159,ec_contig_16,51,1.35077,norG,HTH-type transcriptional regulator NorG
BBFGCJEA_01798,ec_contig_16,8,1.34862,pspD,Phage shock protein D
BBFGCJEA_02787,ec_contig_16,53,1.34656,betB,Betaine aldehyde dehydrogenase
BBFGCJEA_01284,ec_contig_16,56,1.34602,,hypothetical protein
BBFGCJEA_02226,ec_contig_16,70,1.34551,macB,Macrolide export ATP-binding/permease protein MacB
BBFGCJEA_01350,ec_contig_16,29,1.34486,xthA,Exodeoxyribonuclease III
BBFGCJEA_03000,ec_contig_16,14,1.34344,mutT,8-oxo-dGTP diphosphatase
BBFGCJEA_02009,ec_contig_16,36,1.34057,holB,DNA polymerase III subunit delta'
BBFGCJEA_01480,ec_contig_16,42,1.34,malY,Protein MalY
BBFGCJEA_04349,ec_contig_18,43,1.33769,nupC,Nucleoside permease NupC
BBFGCJEA_00841,ec_contig_11,12,1.33658,arnE,putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
BBFGCJEA_04063,ec_contig_18,12,1.33658,,hypothetical protein
BBFGCJEA_00007,ec_contig_15,50,1.33563,gadA,Glutamate decarboxylase alpha
BBFGCJEA_03160,ec_contig_16,20,1.3342,,ISNCY family transposase ISRor2
BBFGCJEA_03742,ec_contig_17,31,1.33351,cfxP,Phosphoribulokinase%2C plasmid
BBFGCJEA_02531,ec_contig_16,49,1.33173,pheP,Phenylalanine-specific permease
BBFGCJEA_03784,ec_contig_17,76,1.33158,yrfF,Putative membrane protein IgaA 
BBFGCJEA_03940,ec_contig_18,15,1.3271,fucU,L-fucose mutarotase
BBFGCJEA_02022,ec_contig_16,34,1.32544,rluC,Ribosomal large subunit pseudouridine synthase C
BBFGCJEA_02959,ec_contig_16,17,1.32544,folK,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
BBFGCJEA_00215,ec_contig_4,14,1.32308,frdC,Fumarate reductase subunit C
BBFGCJEA_01673,ec_contig_16,21,1.32308,tehB,Tellurite methyltransferase
BBFGCJEA_04176,ec_contig_18,30,1.32241,murR_1,HTH-type transcriptional regulator MurR
BBFGCJEA_00888,ec_contig_11,23,1.32221,alkB,Alpha-ketoglutarate-dependent dioxygenase AlkB
BBFGCJEA_01135,ec_contig_16,48,1.32183,hprS,Sensor histidine kinase HprS
BBFGCJEA_00436,ec_contig_7,41,1.32162,metB,Cystathionine gamma-synthase
BBFGCJEA_00864,ec_contig_11,9,1.32086,,hypothetical protein
BBFGCJEA_01933,ec_contig_16,13,1.31847,,hypothetical protein
BBFGCJEA_03850,ec_contig_17,21,1.31643,rsmD,Ribosomal RNA small subunit methyltransferase D
BBFGCJEA_00769,ec_contig_11,29,1.31552,mepA,Penicillin-insensitive murein endopeptidase
BBFGCJEA_01457,ec_contig_16,30,1.30854,aaeA_1,p-hydroxybenzoic acid efflux pump subunit AaeA
BBFGCJEA_00999,ec_contig_11,28,1.30821,thiD,Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
BBFGCJEA_02605,ec_contig_16,13,1.30784,,IS481 family transposase ISErsp1
BBFGCJEA_03475,ec_contig_17,11,1.30688,higB,mRNA interferase toxin HigB
BBFGCJEA_01813,ec_contig_16,31,1.30208,sapC,Putrescine export system permease protein SapC
BBFGCJEA_00720,ec_contig_7,24,1.30171,trmH,tRNA (guanosine(18)-2'-O)-methyltransferase
BBFGCJEA_01502,ec_contig_16,36,1.30171,tqsA,AI-2 transport protein TqsA
BBFGCJEA_02161,ec_contig_16,24,1.30171,ycbF,putative fimbrial chaperone YcbF
BBFGCJEA_00891,ec_contig_11,17,1.30105,eco,Ecotin
BBFGCJEA_02573,ec_contig_16,22,1.30069,bvgA,Virulence factors putative positive transcription regulator BvgA
BBFGCJEA_03334,ec_contig_17,32,1.3003,speB,Agmatinase
BBFGCJEA_02087,ec_contig_16,25,1.29945,efeU_1,Ferrous iron permease EfeU
BBFGCJEA_04113,ec_contig_18,76,1.29874,abpB,Anti-bacteriophage protein B
BBFGCJEA_00177,ec_contig_4,26,1.29737,,hypothetical protein
BBFGCJEA_01953,ec_contig_16,13,1.29737,,hypothetical protein
BBFGCJEA_01974,ec_contig_16,16,1.29608,nudJ,Phosphatase NudJ
BBFGCJEA_02615,ec_contig_16,27,1.29546,fetB,putative iron export permease protein FetB
BBFGCJEA_01467,ec_contig_16,52,1.29479,dtpA,Dipeptide and tripeptide permease A
BBFGCJEA_00277,ec_contig_4,15,1.29049,phnO,Aminoalkylphosphonate N-acetyltransferase
BBFGCJEA_02113,ec_contig_16,6,1.29049,gnsA_2,Protein GnsA
BBFGCJEA_02606,ec_contig_16,9,1.29049,,hypothetical protein
BBFGCJEA_01179,ec_contig_16,19,1.28815,fliZ,Regulator of sigma S factor FliZ
BBFGCJEA_03738,ec_contig_17,19,1.28815,ywrO,General stress protein 14
BBFGCJEA_02890,ec_contig_16,26,1.28708,gloB,Hydroxyacylglutathione hydrolase GloB
BBFGCJEA_00589,ec_contig_7,36,1.28679,wzzE,ECA polysaccharide chain length modulation protein
BBFGCJEA_02789,ec_contig_16,23,1.28663,,hypothetical protein
BBFGCJEA_04078,ec_contig_18,18,1.28312,ygaP,Thiosulfate sulfurtransferase YgaP
BBFGCJEA_00566,ec_contig_7,11,1.28245,cyaY,Iron-sulfur cluster assembly protein CyaY
BBFGCJEA_01679,ec_contig_16,46,1.28089,ydcJ,2-oxoadipate dioxygenase/decarboxylase
BBFGCJEA_01107,ec_contig_16,31,1.28052,,IS3 family transposase IS2
BBFGCJEA_01363,ec_contig_16,12,1.27946,chbA,PTS system N%2CN'-diacetylchitobiose-specific EIIA component
BBFGCJEA_01266,ec_contig_16,90,1.27873,letB,Lipophilic envelope-spanning tunnel protein B
BBFGCJEA_03065,ec_contig_16,110,1.27768,carB,Carbamoyl phosphate synthase large chain
BBFGCJEA_01196,ec_contig_16,17,1.27754,ftnA_1,Bacterial non-heme ferritin
